OrthologID	Updated_symbol_20180424
9368	RNF185
9369	SDR42E2
9370	ZNF518A
9371	DDX27
9372	APOOL
9373	EEF2K
9374	ENSGALT00000011320
9375	BRINP1
9377	TLR4
9378	PPP1R2
9379	POLR3E
9382	CDR2
9383	PGPEP1L
9384	PRKAR2A
9387	ENSGALT00000011371
9388	ENSGALT00000011375
9389	PPP6R3
9390	IGF1R
9394	GAL
9395	TBC1D16
9396	ENSGALT00000011429
9397	KLF6
9398	LRRC28
9400	ATP13A3
9401	CCNY
9402	CPT1A
9403	CREM
9404	DUSP12
9405	CUL2
9407	KIF21A
9408	MEF2A
9410	PDHB
9412	KCTD6
9413	ASB7
9414	ENSGALT00000011532
9415	ENSGALT00000011538
9417	AFF4
9418	SH3BGRL
9419	ALDH1A3
9420	HMGN5
9421	ACOX2
9423	MED28
9424	NRP1
9425	LRRK1
9427	RNF10
9430	FAM3D
9433	SOCS1
9436	SELENOS
9437	PAFAH1B2
9438	EPC1
9439	SNRPA1
9441	FADS2
9442	ATP13A4
9443	C3orf14
9444	ERGIC2
9445	TMEM268
9448	GATC
9450	COX6A1
9452	BEST1
9453	FGF12
9455	HGS
9457	P4HB
9460	SLITRK4
9461	SOX3
9462	SIRT4
9463	ELMO2
9464	PXN
9465	RPLP0
9466	SNRB'
9467	ANKDD1A
9471	GABRQ
9472	TMEM207
9473	EMP2
9474	CLDN16
9476	HSPA4
9478	CNGA2
9479	SNTN
9480	PRRG3
9481	RNF14
9482	MAFG
9483	PYCR1
9484	ATXN7
9485	RAB35
9487	GNPDA1
9488	CARHSP1
9489	PSMD6
9490	BICDL1
9491	TP63
9492	PMM2
9493	SVIL
9494	PRICKLE2
9495	UBAP1L
9496	ABAT
9498	TMEM114
9499	JCAD
9502	SPAG9
9503	MTFMT
9504	MAP3K8
9505	BCL6
9506	CILP
9507	TOB1
9509	WAC
9511	SSNA1
9512	LUC7L3
9514	ABCC2
9515	TAOK3
9517	MPP7
9518	SCN4B
9519	ARMC4
9520	CD3D
9521	MASP1
9524	ENSGALT00000012014
9525	RHBDF1
9526	ENSGALT00000012034
9527	DPP8
9528	IFT46
9529	PRELID3B
9530	SSH1
9531	EDNRB2
9532	TMEM8A
9533	PCYT1A
9534	VAMP7
9535	ENSGALT00000012094
9536	C21orf58
9537	ZNF185
9539	INTS14
9540	SLC24A1
9541	DENND4A
9543	ENSGALT00000012128
9545	MUC4
9546	CETN2
9547	ITGB2
9549	ITFG3
9551	ENSGALT00000012173
9554	ENSGALT00000012180
9555	LUC7L
9556	ENSGALT00000012188
9557	ENSGALT00000012191
9558	STX16
9559	GLOD5
9560	VAPB
9561	TPCN2
9562	RAB22A
9563	CCND1
9564	RUBCN
9565	ENSGALT00000012230
9566	KBTBD8
9567	ENSGALT00000012241
9568	MMS19
9569	ENSGALT00000012248
9570	APBB1IP
9571	C8orf48
9572	GAD2
9573	JAKMIP2
9575	ENSGALT00000012287
9577	ARHGEF9
9578	RAB11A
9579	MGRN1
9580	ANO1
9583	GFRA3
9584	SLIT1
9585	FADD
9587	LCOR
9588	PCK1
9589	CTBPL
9590	ENSGALT00000012370
9591	MYO3A
9592	TIPIN
9594	RAE1
9595	C10orf76
9596	SPO11
9597	GPR158
9598	BMP7
9599	EGR1
9600	PPFIA1
9601	THNSL1
9602	MITF
9603	HTR2B
9604	MRPL27
9605	ENSGALT00000012456
9606	BCL9L
9607	MAP2K1
9608	TFAP2C
9609	PRTFDC1
9610	RPS25
9611	CTTN
9612	XYLT2
9613	ENSGALT00000012483
9614	NPM3
9615	NCL
9616	C20orf43
9617	ENSGALT00000012493
9618	MYO1B
9620	SLC37A4
9621	GCNT7
9625	NAT9
9626	ENSGALT00000012528
9627	DPCD
9629	MDFIC2
9630	TMEM104
9632	RLIM
9633	NEXMIF
9634	CSTF1
9635	TMEFF2
9636	FDXR
9637	CREBBP
9639	KIAA1217
9642	USH1G
9643	SLC39A10
9644	ADCY9
9645	PROK2
9646	RYBP
9647	PFDN4
9648	DRD2
9649	ENSGALT00000012658
9651	HID1
9653	EHF
9654	CDR2L
9655	KIAA1841
9658	PUS10
9659	NLRC3
9660	NCAM1
9663	PTS
9664	CD44
9666	LCTL
9668	COX7B
9670	SLC9A5
9672	IL18
9673	PIP4K2A
9674	NKAPD1
9675	PAMR1
9676	VRK2
9678	ATP7A
9680	EFEMP1
9681	CHL1
9682	EIF4E2
9686	DIXDC1
9687	TRAF6
9688	PNPT1
9689	PGK1
9690	RAG2
9692	CRYAB
9696	NFATC2
9697	PGAP1
9699	FDXACB1
9701	TRPC5
9702	NUP85
9703	UBE2H
9705	ADNP
9706	ENSGALT00000012970
9707	GGA3
9708	PARD6B
9710	CAPN6
9711	PTPN1
9712	SLC25A19
9714	GRB2
9717	RNF114
9719	SPATA2
9721	ENSGALT00000013028
9722	GPR22
9724	HORMAD2
9725	SF3B1
9726	MFSD13A
9727	CD82
9728	ARL3
9729	HBP1
9730	MTMR3
9731	SYT13
9732	ASCC2
9733	PRKAR2B
9734	ENSGALT00000013089
9735	CFAP36
9737	ZMAT5
9738	CHRDL1
9739	TMEM164
9741	ACSL4
9743	NXT2
9744	HSPD1
9745	CELF1
9747	CCDC88A
9748	CYP2AB4
9749	SYPL1
9750	PRORSD1P
9751	PLCL1
9752	ATXN7L1
9755	SLC39A13
9757	SPI1
9759	AS3MT
9760	SATB2
9763	UACA
9765	ENSGALT00000013232
9769	SPATS2L
9770	SPTBN1
9773	PSME4
9774	TLR15
9775	ERLEC1
9777	ORC5
9778	NOS1
9781	MADD
9782	CHAC2
9783	AOX1
9785	CTDSPL2
9786	FEM1C
9787	CASC4
9788	ACP2
9789	RNFT2
9790	DDB2
9791	C12orf49
9793	SLC26A5
9794	NIF3L1
9795	PPIL3
9796	ALDH7A1
9797	PACSIN3
9798	ORC2
9799	MED13L
9800	NDUFB3
9802	ENSGALT00000013419
9803	ARFGAP2
9804	C11orf49
9805	CTSH
9808	PDCD11
9809	ZC3H6
9810	CALHM2
9811	CALHM1
9812	CRBN
9814	LRRN1
9815	NEURL1
9817	CYP2AB1
9818	NAPEPLD
9819	SUMF1
9820	ENSGALT00000013487
9821	VSIG1
9823	SH3PXD2A
9825	LRRC17
9828	STN1
9829	FGL2
9830	CAPN10
9831	GSAP
9834	SLK
9836	RNPEPL1
9837	ENSGALT00000013553
9838	RSBN1L
9839	TMEM60
9840	F2
9841	ARHGAP1
9844	ATG13
9847	MDK
9848	RAD18
9849	ABCC5
9850	XRN2
9853	RAB39B
9854	VBP1
9855	THUMPD3
9856	MPP4
9858	TWSG1
9859	PHF21A
9860	ENSGALT00000013690
9861	GAB3
9863	RALGAPA2
9864	ITPRIP
9865	DVL3
9867	GNAT3
9868	MAPK8IP1
9869	SMARCA1
9872	CHST1
9873	SLC24A3
9874	ENSGALT00000013775
9875	SEMA3C
9876	RIN2
9877	BMPR2
9880	RHOV
9881	PLEKHM3
9882	CCNYL1
9884	TRH
9885	RBSN
9886	HNRNPLL
9887	MRPS25
9888	SEMA3E
9889	ATL2
9890	ZDBF2
9891	CPO
9892	ENSGALT00000013873
9893	NR2C2
9894	EIF4G1
9895	XPNPEP1
9897	PPP2R5D
9898	FASTKD2
9900	KLHDC3
9901	GINS1
9902	ALG12
9904	SENP5
9905	FGD5
9908	INO80
9909	IL17REL
9910	CUL4B
9911	MLC1
9912	SMNDC1
9914	ENTPD6
9915	NSUN6
9916	VSX1
9917	DUSP5
9918	ADAM23
9919	NUSAP1
9920	GPR1
9921	EEF1B2
9924	AHSG
9925	SLC39A12
9926	ITPKA
9927	KLC1
9928	NDUFS1
9929	POLR1B
9930	FETUB
9931	PTK7
9932	ZBTB33
9933	MAPK11
9935	TTL
9936	LTK
9938	TOR4A
9939	RPAP1
9940	ANAPC2
9941	TTBK1
9942	ENSGALT00000014058
9945	TYRO3
9947	ENSGALT00000014074
9949	NKRF
9950	HRG
9951	UBE2A
9953	ICOS
9954	HACD1
9955	CYR61
9956	SYNDIG1
9958	CD28
9959	ST8SIA6
9960	RAPH1
9961	SLC25A5
9962	KNG1
9963	NSMF
9964	EIF4A2
9965	TRDMT1
9966	ENSGALT00000014140
9969	MGME1
9970	PDCD4
9971	OVOL2
9973	ESF1
9974	MCOLN3
9975	ZNF800
9977	ABI2
9978	FLRT3
9979	C1QL2
9983	DZANK1
9984	LPAR3
9985	PCSK2
9986	BFSP1
9988	POT1
9991	ITGA8
9992	POLR3F
9994	ENSGALT00000014244
9995	PLEK
9996	CNRIP1
9998	PPP3R1
9999	FAM171A1
10000	C1D
10001	ETAA1
10002	SHOC2
10003	GNG5
10004	SEC23B
10005	RPP38
10006	RPF1
10007	WASL
10008	ENSGALT00000014307
10009	TECTB
10010	LMOD2
10011	DCUN1D1
10012	DTD1
10013	SERTAD2
10014	IDH1
10015	NDUFA5
10016	FERMT1
10017	BMP2
10018	LGALSL
10019	ENSGALT00000014353
10022	PELI1
10023	FKBP15
10024	ACSL5
10025	PRKACB
10026	PIKFYVE
10027	VPS54
10028	SOX2
10029	TTLL7
10031	TMX4
10032	C2orf55
10034	WDPCP
10035	COMMD5
10036	ZDHHC6
10041	GIPC2
10043	PLCB4
10044	USP13
10045	CERKL
10046	NRAP
10047	DNAJB4
10048	ENSGALT00000014512
10049	PEX5L
10050	B3GNT2
10052	ENSGALT00000014517
10053	PIK3CA
10056	EHD4
10057	MIGA1
10059	AASS
10060	PLA2G4F
10062	PTPRZ1
10063	EPCAM
10065	MFN1
10066	AMBP
10067	ADAM22
10068	GNB4
10069	RABL6
10070	SRI
10072	STEAP4
10073	AFAP1L2
10074	CWC22
10075	SNAP25
10076	ZNF804B
10077	EDF1
10079	MKKS
10080	TRAF2
10081	STEAP2
10082	ST6GALNAC5
10083	ING3
10085	TSPAN12
10086	SESTD1
10087	CCDC141
10088	ALK
10090	CLDN12
10091	TBC1D8B
10092	ANKRD9
10093	ISM1
10094	ENSGALT00000014723
10095	EBNA1BP2
10096	YPEL5
10098	LBH
10099	LCLAT1
10100	TASP1
10103	ENSGALT00000014751
10105	VMA21
10106	KCND2
10107	GPR50
10108	ITPKB
10109	CAPN13
10110	HMGB3
10112	NDUFB5
10113	GALNT14
10114	ENSGALT00000014775
10115	ZNF106
10116	COQ8A
10117	FAM160B1
10118	MTMR1
10120	titin
10122	PNO1
10124	MTM1
10125	SNAP23
10128	TTN
10129	LSM8
10132	ENSGALT00000014850
10133	ENSGALT00000014859
10134	MAMLD1
10135	ENSGALT00000014861
10136	CTTNBP2
10137	TMEM185A
10138	STARD9
10139	FKBP7
10140	IDS
10141	CDAN1
10142	ECT2
10145	TRMT6
10146	OSBPL6
10148	TNFSF10
10149	VRK3
10150	CCDC172
10151	ROM1
10155	SLITRK2
10159	TRIM2
10161	PDE11A
10162	TBC1D24
10164	FNDC3B
10165	TTC30B
10167	PNLIP
10168	LIN9
10169	AMDHD2
10174	PLD1
10175	ENO4
10176	LEFTY2
10178	ENSGALT00000015084
10180	HOXD13
10181	SFMBT2
10182	NPY2R
10183	ELMSAN1
10184	LNPK
10185	ATP5MC3
10186	EPHX1
10187	SRP9
10188	TELO2
10190	NUMB
10191	CHRNA1
10192	RAB11FIP2
10193	PAPLN
10195	TMEM204
10196	SP3
10197	DEGS1
10198	FBXO28
10199	RBM25
10200	ZFYVE1
10203	CRAMP1
10205	DCAF4
10206	JPT2
10207	SLC7A14
10208	SFXN4
10210	GUCY1A1
10211	SKIL
10212	ITGA6
10214	ASIC5
10215	RGS7
10216	TDO2
10217	GPR160
10218	RRBP1
10219	PDGFC
10221	CAPN8
10222	SAMD7
10223	KRIT1
10224	CAPZA2
10225	ENSGALT00000015296
10226	SUSD4
10227	MET
10228	ANKIB1
10229	GLRB
10230	GATAD1
10231	SLC8A3
10232	LRRC34
10234	DISP1
10235	TFEC
10236	BROX
10237	FAM198B
10238	TMEM144
10239	SRSF5
10240	RXFP1
10241	PLEKHD1
10242	MECOM
10243	SLC39A9
10244	TAF1A
10245	ETFDH
10246	TMEM168
10247	INPP5F
10248	DUSP10
10249	GALNT16
10250	MARC1
10251	ZNF277
10252	EXD2
10254	DCAF5
10255	RBM48
10256	SERPINI1
10258	FNIP2
10259	EFCAB1
10260	FAM133B
10261	CDK6
10262	PDCD10
10265	MARK1
10266	ENSGALT00000015443
10268	LRRN3
10270	DNAJB9
10271	TMEM229B
10272	THAP5
10274	AVPR2
10275	NPY1R
10276	TMA16
10277	ATE1
10278	ENSGALT00000015470
10279	PNPLA8
10280	ENSGALT00000015475
10281	PIGH
10283	METAP1D
10286	TACC2
10287	GNG11
10288	ARG2
10289	HAT1
10290	VTI1B
10291	PDZRN4
10292	NMD3
10294	YAF2
10295	ZCRB1
10297	ZFYVE26
10298	ENSGALT00000015543
10300	ENSGALT00000015549
10301	SMC4
10302	CYBRD1
10303	PRICKLE1
10304	IFT80
10305	PLEK2
10306	METTL8
10307	EIF2S1
10309	SPOCK3
10310	ATP6V1D
10311	ADAMTS20
10313	MPP5
10315	IRAK4
10318	SRP14
10319	RARRES1
10320	TWF1
10322	MYO3B
10323	PRLL
10324	ENSGALT00000015652
10326	LYPLAL1
10327	PSTK
10328	EIF2AK4
10329	TGFB2
10331	GPR176
10332	KATNBL1
10333	ANO6
10334	COL1A2
10337	LXN
10338	CASD1
10341	SGCE
10342	SCAF11
10343	METTL5
10344	VEPH1
10345	GPR26
10346	KCNK2
10347	ASB4
10348	SH3RF1
10349	CPXM2
10350	SLC38A1
10351	SLC38A2
10352	PDK4
10354	KLHL41
10356	CHST15
10359	AC243948.1
10360	SLC38A4
10361	ARHGAP11A
10362	PCDH18
10363	SEM1
10364	SDHAF3
10367	RPAP3
10369	ASNS
10371	NOCT
10372	ELF2
10374	HCLS1
10375	NAA15
10376	PTPN14
10377	SMYD2
10378	PROX1
10379	ENSGALT00000015929
10381	SETD7
10382	C15orf41
10383	ANGEL2
10385	DPH6
10389	ATF3
10390	TMEM206
10391	PTPRE
10392	C12orf66
10393	PPP2R5A
10394	ENSGALT00000015983
10395	C2orf77
10396	XPOT
10397	ELMOD2
10398	DTL
10399	AQR
10400	TBK1
10401	FASTKD1
10402	INTS7
10404	BBS5
10405	STXBP6
10406	LPGAT1
10407	NOVA1
10408	TBC1D30
10409	RD3
10410	TRAF5
10412	WIF1
10413	ZNF330
10414	IL15
10415	RCOR3
10416	LEMD3
10417	HMGA2
10418	TMBIM4
10419	DIEXF
10420	MRPS10
10421	GRIP1
10422	TRERF1
10423	GAB1
10424	CAND1
10425	DYRK2
10426	CFAP57
10427	IFNG
10428	IL22
10429	UBR2
10430	G2E3
10431	PRPH2
10432	BICRAL
10433	CYLD
10434	EML4
10435	COX7A2L
10437	HAAO
10438	RAP1B
10442	KAT7
10443	PLEKHH2
10444	HHIP
10445	ANAPC10
10446	TMEM125
10447	DYNC2LI1
10448	TIE1
10449	ABCG8
10450	RAB3IP
10451	YEATS4
10452	FRS2
10453	OTUD4
10454	CDC20
10455	HEATR5A
10456	LSM6
10457	ELOVL1
10459	MED8
10460	NPAS3
10461	EGLN3
10462	ENSGALT00000016251
10464	SLC10A7
10465	TTC29
10466	EDNRA
10467	CRIPT
10468	SZT2
10469	SOCS5
10470	MCFD2
10471	CTSEAL
10472	TMEM184C
10474	PRMT9
10475	BEST3
10476	BAZ1A
10477	ARHGAP10
10478	PLB1
10479	ENSGALT00000016301
10481	FOSL2
10484	CNOT2
10485	RBKS
10486	SUPT7L
10492	PSMA6
10493	KCNK5
10494	KCNK17
10495	RPS3A
10496	HP1BP3
10497	SH3D19
10498	ST3GAL3
10499	BRMS1L
10501	GATB
10503	DMAP1
10504	ARFIP1
10506	FHDC1
10507	TMEM53
10508	SLC25A21
10509	MIPOL1
10511	CSGALNACT1
10512	INTS10
10516	CMTR1
10517	SEC23A
10518	GEMIN2
10519	TRAPPC6B
10520	KANK1
10521	SLC20A2
10522	DMRT3
10523	AARS2
10524	LGR5
10526	TCTE1
10528	TMEM151B
10531	ZFC3H1
10532	RFX3
10534	RAB21
10535	HSPA4L
10536	CAPN11
10537	TBC1D15
10538	FBXO33
10539	MFSD8
10540	C4orf29
10543	HECTD3
10544	UROD
10545	ZSWIM5
10546	GLIPR1L
10548	KRR1
10549	TOE1
10550	ABCD4
10553	PRDX1
10555	ZDHHC17
10556	FAIM2
10557	AQP2
10558	E2F7
10560	AREL1
10561	GSR
10563	FCF1
10564	GPBP1L1
10565	YLPM1
10567	GMPS
10568	MRPL14
10570	VEGFA
10572	DCTN6
10573	RSPH9
10574	EIF2B2
10575	ENSGALT00000016762
10576	MLH3
10577	MAD2L1BP
10578	ZC2HC1C
10579	NAV3
10580	NEK9
10582	JDP2
10584	MRPL1
10585	PPP1R12A
10586	MME
10587	CNOT6L
10590	TSPAN1
10591	DHX36
10592	POMGNT1
10593	P2RY1
10596	SUCNR1
10597	ENSGALT00000016876
10598	HERC3
10599	ESRRG
10600	VASH1
10601	ANGEL1
10604	CLRN1
10605	TJAP1
10606	DLK2
10608	CIPC
10609	CCSER1
10611	ENSGALT00000016927
10613	HPGDS
10614	TSC22D2
10615	OPN4-1
10616	RNF13
10617	WWTR1
10618	NGB
10619	ABCC10
10620	ZNF318
10621	TM4SF4
10622	FAM98A
10623	GSTZ1
10624	FAAH
10625	CP
10626	HPS3
10629	ATPAF1
10630	EFCAB14
10631	ENSGALT00000017025
10632	SAMD15
10634	VIPAS39
10636	AHSA1
10638	ISM2
10639	CMPK1
10640	ALKBH1
10642	SLC29A4
10644	ADCK1
10645	BEND5
10647	ENSGALT00000017126
10649	ALDH18A1
10650	ETNPPL
10651	LEF1
10652	SGMS2
10653	FAF1
10654	TTC39A
10655	EPS15
10656	GIMD1
10657	CDC42EP3
10658	RMDN2
10659	OSBPL9
10663	GPATCH11
10666	TBCK
10667	NRDC
10669	BTF3L4
10670	HEATR5B
10671	INTS12
10673	SEL1L
10675	ENSGALT00000017233
10676	TET2
10677	GALC
10678	GPR65
10679	TACR3
10680	NDUFAF7
10681	PRKD1
10682	PRKD3
10686	DPY30
10688	ORC1
10689	SRD5A2
10690	PRPF38A
10691	ACSL1
10692	ZCCHC11
10693	GPX7
10694	ZYG11B
10695	ENPP6
10696	STOX2
10697	ECHDC2
10698	CNST
10699	SCP2
10700	PODN
10703	RWDD4
10705	ENSGALT00000017347
10706	TTC8
10707	WWC2
10708	TDP1
10709	HNRNPU
10710	KCNK13
10711	SLC1A7
10712	DCTD
10713	PSMC1
10714	COX20
10715	DESI2
10717	LRP8
10718	CKS2
10719	SEMA4D
10720	MIOS
10721	RPA3
10722	DGLUCY
10723	ZBTB18
10725	ICA1
10726	NXPH1
10727	CCDC88C
10728	TMEM106B
10729	ENSGALT00000017449
10731	VWDE
10732	ZNF706
10733	CEP170
10734	PPP4R3A
10735	NDC1
10736	DIO1
10737	TC2N
10738	YIPF1
10739	MAP1LC3C
10740	LRRC42
10741	GALNT7
10742	EXO1
10743	TCEANC2
10745	SCRG1
10746	CYB5RL
10748	MRPL37
10749	TRIP11
10750	FBXO8
10752	ARL4A
10753	CHRM3
10754	ETV1
10755	GLRA3
10756	CPSF2
10760	SOSTDC1
10761	DHCR24
10763	LGMN
10765	WDR17
10766	AGR3
10767	AGR2
10769	DTX4
10770	AHR
10771	ASB5
10772	C1orf168
10773	UBR7
10774	BTBD7
10775	C8A
10776	MTHFD2L
10777	EPGN
10779	EREG
10780	MACC1
10784	USO1
10786	G3BP2
10787	PAQR3
10790	BMP3
10791	G6PC2
10792	SPC25
10793	ENSGALT00000017732
10795	ENSGALT00000017739
10797	RAPGEF5
10800	IL6
10801	FAM126A
10802	SPP1
10804	STK39
10805	B3GALT1
10806	AC007529.1
10807	LIN7A
10811	KANK4
10812	USP1
10814	GALNT3
10815	IGF2BP3
10818	ENSGALT00000017862
10819	SPIA4
10820	CSRNP3
10821	CCDC126
10822	FAM221A
10823	ANGPTL3
10825	NID1
10827	ATG4C
10828	GNG4
10830	SLC6A15
10832	DICER1
10834	SLC35F3
10835	KCNK1
10836	OSBPL3
10837	MAP3K21
10839	NTPCR
10840	PGM1
10842	CACHD1
10843	SIPA1L2
10844	TSNAX
10845	AK4
10847	SNX10
10848	LEPROT
10850	HOXA3
10852	LEPR
10855	ENSGALT00000018019
10857	FIGN
10858	CLMN
10860	RHOU
10862	GLRX5
10863	BDKRB2
10864	GSKIP
10865	IFIH1
10866	NUP133
10867	ABCB10
10868	TAF5L
10869	FAP
10870	URB2
10871	GCG
10872	GALNT2
10875	VRK1
10876	AGT
10877	MIER1
10879	TAX1BP1
10881	BCL11B
10882	PSMD14
10883	LIN54
10884	SETD3
10887	CCNK
10888	ITGB6
10889	ALX1
10891	RASSF9
10892	HHIPL1
10893	NTS
10894	LY75
10895	TRIM67
10897	CYP46A1
10898	SEC31A
10899	ENSGALT00000018206
10901	SCD5
10902	TMEM150C
10903	SCRN1
10904	ENOPH1
10905	FKBP14
10906	PLEKHA8
10908	EML1
10909	PHF10
10910	C3H6orf120
10911	COQ2
10912	TMTC3
10913	COLQ
10915	HELQ
10917	DEGS2
10918	BTD
10919	SLC25A29
10920	GPAT3
10921	IL12RB2
10922	ANKRD28
10923	CDS1
10924	SERBP1
10925	WDR25
10926	STK11IP
10929	GALNT15
10930	BEGAIN
10933	DLK1
10934	CHPF
10935	PLCL2
10939	SATB1
10940	MCCC2L
10942	SULF1
10945	EPYC
10946	KERA
10947	LUM
10949	DEPDC1
10950	BTG1
10951	KAT2B
10952	ENSGALT00000018409
10953	SOCS2
10954	CRADD
10955	KIF25
10956	NGLY1
10957	OXSM
10958	LRRC3B
10959	TMCC3
10963	NR2C1
10965	CNPPD1
10966	UNC93A
10967	CNPPD1
10968	ENSGALT00000018518
10970	VEZT
10971	CRYZ
10972	TYW3
10973	TTLL4
10974	ZNF839
10975	CINP
10977	METAP2
10978	SLC44A5
10979	RCOR1
10980	POLR2B
10981	RABGGTB
10983	SARAF
10985	SPINK2
10986	DUSP4
10987	FGFR1OP
10988	CMC1
10989	USP37
10990	VIL1
10992	ELK3
10994	EXOC3L4
10995	MFHAS1
10996	TNFAIP2
10997	ENSGALT00000018671
10998	PPP1R3B
10999	ARPC2
11000	CDK17
11002	CFAP54
11003	TNS1
11004	IGFBP2
11005	ENSGALT00000018701
11007	NEDD1
11008	ENSGALT00000018717
11009	GPD1L
11010	MPC1
11011	SHROOM3
11012	TBXT
11014	TMEM169
11015	CNOT10
11016	PECR
11017	SCARB2
11018	MARK3
11019	CKB
11020	SLC25A3
11021	ERCC3
11022	SNRK
11023	POMGNT2
11024	TRMT61A
11025	RPL14
11026	BAG5
11027	GGCT
11028	NOD1
11029	PDE10A
11030	EAF1
11033	BIN1
11034	METTL6
11035	SDAD1
11037	JCHAIN
11038	LRP6
11039	RD3L
11042	RUFY3
11043	TDRD9
11044	SCYL2
11045	AGPAT4
11046	ASPG
11048	PIK3R4
11050	SLC22A1
11051	SLC17A8
11052	MRAS
11053	TMEM177
11054	NR1H4
11057	GAS2L3
11058	MRPL3
11061	ABTB2
11065	ADSSL1
11067	MAS1
11068	CEP170B
11070	ANKRD17
11071	ATG9A
11072	NIFK
11073	ENSGALT00000019042
11075	IQCB1
11076	ACAT2
11077	WTAP
11078	RASSF6
11080	IL8L1
11083	STX11
11084	CNOT4
11085	SEMA5B
11086	PRX
11087	PDIA5
11088	CLBA1
11089	CDCA4
11090	HIPK3
11091	JAG2
11092	SEC22A
11093	NUDT14
11094	ACKR4
11096	BTBD6
11097	BFSP2
11098	CDV3
11099	HSPA2
11100	ENSGALT00000019146
11101	ZBTB25
11102	TMEM140
11103	CCR5
11104	CCR8L
11106	ERP27
11107	MGP
11108	ART4
11109	SMCO3
11114	ITGB5
11116	DDX47
11117	YTHDC1
11118	GPRC5A
11119	HEBP1
11120	ENSGALT00000019257
11121	FAM234B
11123	MUC13
11124	GRIN2B
11125	LZTFL1
11127	HEG1
11128	CANT1
11130	ANKRD50
11131	SPATA5
11132	NUDT6
11133	FGF2
11134	SLC6A20
11136	GUCY2C
11137	ENSGALT00000019322
11138	PPP2R5E
11139	SNRPD1
11140	TTC26
11141	LIMD1
11143	UBN2
11144	RHOJ
11146	LUC7L2
11147	SYT16
11148	KIAA1109
11149	POLDIP3
11150	RRP7A
11151	NFAM1
11153	TCF20
11154	BBS7
11155	EXOSC9
11156	ZDHHC3
11158	CYP2D6
11159	NDUFA6
11162	KIAA1143
11163	MNAT1
11164	SREBF2
11165	PPM1A
11166	CCDC134
11167	DHRS7
11168	PCNX4
11171	DESI1
11172	TRAK1
11173	CCK
11174	EIF1B
11175	PMM1
11176	POLR3H
11178	TMC2
11179	RPSA
11180	SLC25A38
11181	TOB2
11182	TEF
11183	ZC3H7B
11184	RANGAP1
11185	RPL7L1
11186	FBXL2
11187	FABP2
11188	MYOZ2
11190	RBX1
11192	SEC24D
11193	METTL14
11194	RTN1
11195	NDST3
11196	CMIP
11197	SLC25A17
11200	ARSJ
11202	ENSGALT00000019618
11204	MKL1
11205	QSER1
11206	PRRG4
11208	ARPP21
11209	ZNF148
11210	TNRC6B
11211	STAC
11212	SNX4
11213	FAM83F
11214	DCLK3
11215	ENSGALT00000019692
11216	GRAP2
11217	OSBPL11
11218	ENSGALT00000019704
11219	ENSGALT00000019706
11221	STARD3NL
11222	LMLN
11223	ZGRF1
11224	AP1AR
11225	FAIM
11226	CEP70
11227	ESYT3
11229	SLC35F4
11230	AOAH
11231	NAA30
11232	ANLN
11233	EXOC5
11234	SCTR
11235	ENPEP
11236	TMEM37
11237	STEAP3
11238	TMEM260
11239	MARCO
11241	PELI2
11242	DNAJC24
11243	ELOVL6
11245	FSHB
11246	KCNA4
11247	MIEF1
11248	DDX18
11249	HERPUD2
11252	ENSGALT00000019858
11253	KIF18A
11254	LRIT3
11255	BDNF
11256	NPSR1
11257	SLC35F5
11258	RPL3
11260	SOCS4
11263	CASP6
11265	FKBP9
11266	MCUB
11267	ACMSD
11268	KBTBD2
11269	SAMD4A
11270	ENSGALT00000019927
11271	CGRRF1
11272	CCNT2
11274	YSK4
11275	CNIH1
11276	RAB3GAP1
11278	CBY1
11279	CDKN3
11280	JOSD1
11281	PPP1R17
11282	TSPAN5
11284	EIF4E
11285	NEUROD6
11286	DMC1
11287	METAP1
11288	R3HDM1
11289	KDELR3
11290	KCNJ4
11291	TRMT10A
11292	MICALL1
11295	SOS2
11296	EPM2A
11298	EMCN
11299	FBXO30
11301	BAIAP2L2
11302	ATP5S
11303	SHPRH
11304	SOX10
11305	ENSGALT00000020087
11306	CDKL1
11308	NFKB1
11309	YAE1D1
11310	MANBA
11311	ENSGALT00000020117
11312	RALA
11313	UBE2D3
11314	CDK13
11316	MAP4K5
11317	ENSGALT00000020151
11318	C7orf25
11319	STXBP5
11320	BDH2
11321	ATL1
11323	BLVRA
11324	TAB2
11325	CXCR4
11326	ZC3H12D
11328	PPIL4
11331	GNG2
11332	HNMT
11333	KATNA1
11334	SPOPL
11336	LATS1
11339	IYD
11341	CUL1
11342	EZH2
11344	NOL12
11345	GNPNAT1
11349	FERMT2
11351	ENSGALT00000020330
11352	ZEB2
11353	MFNG
11354	ACVR2A
11355	ELFN2
11356	TNS3
11357	MBD5
11358	HUS1
11359	KIAA0947
11360	EPC2
11361	CYTH4
11362	RAC2
11363	SOUL
11364	LYPD6B
11365	LYPD6
11366	IL2RB
11367	RND3
11368	NMI
11369	MPST
11370	TEX33
11371	TRIP13
11372	ARL5A
11375	PVALB
11376	IFT27
11377	EIF3D
11378	FOXRED2
11379	TXN2
11380	MB
11381	RASD2
11382	GPD2
11386	TOM1
11388	CCDC148
11389	ISX
11391	PKP4
11394	TANC1
11395	WDSUB1
11397	RASEF
11401	HNRNPK
11402	RMI1
11403	NAA35
11404	GOLM1
11405	ISCA1
11407	RTCB
